source,type,target,weight
1943,undirected,3889,1
1943,undirected,3959,1
1943,undirected,4088,1
1943,undirected,4451,3
1943,undirected,4566,1
1943,undirected,5244,1
1944,undirected,4938,1
1945,undirected,1967,2
1945,undirected,2041,1
1945,undirected,2505,3
1945,undirected,2817,1
1945,undirected,3059,1
1945,undirected,3315,2
1945,undirected,3316,2
1945,undirected,3425,2
1945,undirected,3460,1
1945,undirected,4754,1
1945,undirected,5020,1
1945,undirected,5094,1
1945,undirected,5495,1
1946,undirected,2246,1
1946,undirected,2550,1
1946,undirected,2635,1
1946,undirected,3330,1
1946,undirected,3737,1
1946,undirected,3742,1
1946,undirected,3796,1
1946,undirected,3964,1
1946,undirected,4822,1
1947,undirected,1948,6
1947,undirected,1976,1
1947,undirected,2278,1
1947,undirected,2350,1
1947,undirected,2617,1
1947,undirected,2960,1
1947,undirected,3080,1
1947,undirected,3152,1
1947,undirected,3241,1
1947,undirected,4552,1
1947,undirected,4799,1
1947,undirected,4931,2
1947,undirected,4943,1
1947,undirected,5158,1
1947,undirected,5192,1
1947,undirected,5232,1
1947,undirected,5278,1
1947,undirected,5431,7
1948,undirected,1976,1
1948,undirected,2090,2
1948,undirected,2524,1
1948,undirected,3152,1
1948,undirected,3446,2
1948,undirected,3517,1
1948,undirected,3616,2
1948,undirected,3904,1
1948,undirected,3991,1
1948,undirected,4011,2
1948,undirected,4015,1
1948,undirected,4185,1
1948,undirected,4607,1
1948,undirected,5134,9
1948,undirected,5227,1
1948,undirected,5261,1
1948,undirected,5307,1
1948,undirected,5431,5
1949,undirected,3303,1
1949,undirected,3573,1
1949,undirected,5001,1
1949,undirected,5002,1
1949,undirected,5003,1
1949,undirected,5058,1
1950,undirected,2662,1
1950,undirected,3009,1
1950,undirected,4025,1
1950,undirected,4567,1
1950,undirected,4835,1
1950,undirected,4979,1
1950,undirected,5108,1
1951,undirected,2321,1
1951,undirected,3451,1
1951,undirected,3568,1
1951,undirected,3889,1
1951,undirected,4088,1
1951,undirected,5244,1
1952,undirected,2115,1
1952,undirected,2116,1
1952,undirected,2771,1
1952,undirected,3726,1
1952,undirected,5213,1
1955,undirected,2223,1
1955,undirected,2264,1
1955,undirected,2477,1
1955,undirected,3296,1
1955,undirected,3715,1
1955,undirected,4820,1
1955,undirected,5321,1
1956,undirected,3633,1
1956,undirected,4077,1
1956,undirected,5031,1
1957,undirected,2064,1
1958,undirected,2260,1
1959,undirected,3580,1
1959,undirected,4511,1
1959,undirected,4938,1
1960,undirected,2154,1
1961,undirected,4105,2
1962,undirected,2980,1
1963,undirected,2472,1
1963,undirected,3347,1
1963,undirected,3548,1
1963,undirected,4036,1
1963,undirected,4983,1
1964,undirected,2994,1
1964,undirected,3285,1
1965,undirected,2612,1
1965,undirected,2843,1
1965,undirected,3351,1
1965,undirected,3451,1
1965,undirected,4677,1
1965,undirected,4875,1
1966,undirected,2108,1
1967,undirected,1973,1
1967,undirected,2505,2
1967,undirected,3059,1
1967,undirected,3315,2
1967,undirected,3316,3
1967,undirected,3425,2
1967,undirected,3460,1
1967,undirected,4754,1
1967,undirected,5495,1
1968,undirected,2044,1
1968,undirected,2421,1
1968,undirected,2437,1
1968,undirected,2617,2
1968,undirected,2842,1
1968,undirected,3162,1
1968,undirected,3209,7
1968,undirected,3844,1
1968,undirected,3849,1
1968,undirected,3863,1
1968,undirected,3938,1
1968,undirected,4073,1
1968,undirected,4078,1
1968,undirected,4106,1
1968,undirected,4227,1
1968,undirected,4230,2
1968,undirected,4348,1
1968,undirected,4839,1
1968,undirected,4893,1
1968,undirected,4925,7
1968,undirected,5268,1
1968,undirected,5273,1
1968,undirected,5276,1
1968,undirected,5431,3
1968,undirected,5479,1
1970,undirected,3804,1
1970,undirected,4216,5
1970,undirected,4444,6
1970,undirected,4969,2
1970,undirected,5051,1
1970,undirected,5103,2
1970,undirected,5493,1
1971,undirected,2154,1
1971,undirected,2258,1
1971,undirected,2936,1
1971,undirected,5197,1
1972,undirected,5252,1
1973,undirected,3316,1
1974,undirected,3998,1
1975,undirected,3218,1
1975,undirected,4064,1
1975,undirected,4243,1
1976,undirected,2263,1
1976,undirected,3259,1
1976,undirected,3465,1
1976,undirected,3508,4
1976,undirected,3965,1
1976,undirected,4799,3
1976,undirected,4925,2
1976,undirected,4943,1
1976,undirected,4994,1
1976,undirected,5431,2
1977,undirected,2394,1
1977,undirected,2715,1
1977,undirected,5431,1
1978,undirected,2471,1
1979,undirected,2326,2
1979,undirected,2842,1
1979,undirected,3706,1
1979,undirected,3708,1
1979,undirected,3870,2
1979,undirected,3978,3
1979,undirected,4145,1
1979,undirected,4275,2
1979,undirected,4799,1
1979,undirected,5431,6
1980,undirected,2008,1
1980,undirected,2080,1
1980,undirected,2392,1
1980,undirected,2406,1
1980,undirected,2851,1
1980,undirected,3047,1
1980,undirected,3146,1
1980,undirected,3627,1
1980,undirected,3646,3
1980,undirected,3975,10
1980,undirected,4087,2
1980,undirected,4412,2
1980,undirected,4538,1
1980,undirected,4564,1
1980,undirected,4569,1
1980,undirected,4600,2
1980,undirected,4604,1
1980,undirected,4626,1
1980,undirected,4658,1
1980,undirected,4792,1
1980,undirected,4904,1
1980,undirected,5061,1
1980,undirected,5193,1
1981,undirected,2111,1
1981,undirected,2644,1
1981,undirected,2782,3
1981,undirected,3073,1
1981,undirected,3670,2
1981,undirected,4465,6
1981,undirected,4575,15
1981,undirected,4931,3
1981,undirected,4985,1
1981,undirected,5431,15
1982,undirected,2758,1
1982,undirected,4259,1
1982,undirected,4558,1
1983,undirected,3251,1
1983,undirected,3808,1
1984,undirected,2262,2
1984,undirected,2352,3
1984,undirected,2521,1
1984,undirected,2722,1
1985,undirected,2917,1
1985,undirected,3110,1
1985,undirected,3674,1
1985,undirected,4576,1
1987,undirected,2410,1
1987,undirected,2497,1
1988,undirected,4421,1
1989,undirected,4118,1
1990,undirected,5431,1
1992,undirected,5078,1
1993,undirected,2024,1
1993,undirected,2204,1
1993,undirected,2663,1
1993,undirected,3143,1
1993,undirected,3492,2
1993,undirected,4571,1
1993,undirected,5104,1
1993,undirected,5426,1
1994,undirected,2915,1
1994,undirected,3931,1
1994,undirected,4293,1
1994,undirected,4501,1
1995,undirected,3104,1
1996,undirected,2963,1
1997,undirected,2611,1
1997,undirected,3667,2
1997,undirected,3934,1
1998,undirected,2080,1
1998,undirected,2457,1
1998,undirected,3088,1
1998,undirected,4081,1
1998,undirected,5291,1
2000,undirected,4458,1
2000,undirected,5486,1
2001,undirected,2020,1
2001,undirected,2254,2
2001,undirected,2356,1
2001,undirected,2580,1
2001,undirected,3011,1
2001,undirected,3163,1
2001,undirected,3434,1
2001,undirected,3440,1
2001,undirected,3456,1
2001,undirected,3608,1
2001,undirected,3785,1
2001,undirected,4778,1
2001,undirected,4890,1
2001,undirected,5070,1
2001,undirected,5101,1
2001,undirected,5312,1
2001,undirected,5330,1
2001,undirected,5389,1
2002,undirected,3412,2
2002,undirected,3652,1
2002,undirected,4380,1
2003,undirected,2733,1
2003,undirected,3513,1
2003,undirected,3708,1
2004,undirected,2022,1
2004,undirected,3360,1
2004,undirected,3801,1
2004,undirected,4421,1
2004,undirected,5395,1
2005,undirected,2106,1
2005,undirected,2139,1
2005,undirected,2147,1
2005,undirected,2474,1
2005,undirected,2572,1
2005,undirected,2736,1
2005,undirected,3128,1
2005,undirected,3279,1
2005,undirected,3529,1
2005,undirected,3656,2
2005,undirected,3722,2
2005,undirected,4413,7
2005,undirected,5353,5
2006,undirected,2739,1
2006,undirected,3659,1
2006,undirected,3697,1
2006,undirected,4717,2
2007,undirected,4047,1
2008,undirected,3047,1
2008,undirected,3646,1
2008,undirected,3975,1
2008,undirected,4087,1
2008,undirected,4538,1
2008,undirected,4658,1
2009,undirected,3751,1
2010,undirected,2402,1
2010,undirected,4528,1
2011,undirected,2218,1
2011,undirected,2337,2
2011,undirected,2357,3
2011,undirected,2441,3
2011,undirected,2636,1
2011,undirected,2673,1
2011,undirected,2754,4
2011,undirected,2759,1
2011,undirected,2781,3
2011,undirected,3007,2
2011,undirected,3392,1
2011,undirected,3897,1
2011,undirected,3971,1
2011,undirected,4126,1
2011,undirected,4202,1
2011,undirected,4216,5
2011,undirected,4292,3
2011,undirected,4433,2
2011,undirected,4448,1
2011,undirected,4698,1
2011,undirected,4806,2
2011,undirected,4813,2
2011,undirected,4848,1
2011,undirected,5103,6
2011,undirected,5162,1
2012,undirected,2500,1
2013,undirected,2281,1
2013,undirected,2598,2
2013,undirected,3123,1
2013,undirected,3303,2
2013,undirected,4464,1
2013,undirected,5064,2
2015,undirected,2926,2
2015,undirected,3894,2
2015,undirected,4040,2
2015,undirected,4148,2
2015,undirected,4326,2
2016,undirected,2405,1
2016,undirected,3942,1
2016,undirected,4365,2
2016,undirected,4746,2
2017,undirected,2043,4
2017,undirected,2153,2
2017,undirected,2154,6
2017,undirected,2534,2
2017,undirected,2830,1
2017,undirected,3138,1
2017,undirected,3718,2
2017,undirected,5197,1
2018,undirected,2463,1
2018,undirected,4174,4
2019,undirected,2535,1
2020,undirected,2254,1
2020,undirected,2356,1
2020,undirected,2580,1
2020,undirected,3011,1
2020,undirected,3163,1
2020,undirected,3434,1
2020,undirected,3440,1
2020,undirected,3456,1
2020,undirected,3608,1
2020,undirected,3785,1
2020,undirected,4671,3
2020,undirected,4778,1
2020,undirected,4890,1
2020,undirected,5101,1
2020,undirected,5140,3
2020,undirected,5312,1
2020,undirected,5330,1
2020,undirected,5389,1
2022,undirected,3360,1
2022,undirected,3801,1
2022,undirected,4421,1
2022,undirected,5395,1
2023,undirected,4384,3
2024,undirected,2204,1
2024,undirected,3143,1
2024,undirected,3492,1
2024,undirected,5104,1
2025,undirected,2032,1
2025,undirected,2980,1
2025,undirected,3213,1
2026,undirected,2027,1
2026,undirected,5127,1
2027,undirected,5127,1
2028,undirected,3521,1
2028,undirected,4137,1
2028,undirected,5045,1
2029,undirected,2079,1
2029,undirected,4383,5
2029,undirected,4651,1
2030,undirected,2344,3
2030,undirected,2805,4
2030,undirected,2870,3
2030,undirected,2902,1
2030,undirected,2927,4
2030,undirected,3014,2
2030,undirected,3092,3
2030,undirected,3245,1
2030,undirected,3283,1
2030,undirected,3485,1
2030,undirected,3636,16
2030,undirected,3661,1
2030,undirected,4053,1
2030,undirected,4238,5
2030,undirected,4419,1
2030,undirected,4443,1
2030,undirected,4581,3
2030,undirected,4967,1
2031,undirected,3390,2
2032,undirected,2980,1
2032,undirected,3213,1
2033,undirected,3064,1
2033,undirected,3158,1
2033,undirected,3512,1
2033,undirected,5110,1
2033,undirected,5237,1
2034,undirected,2582,1
2034,undirected,3305,1
2034,undirected,3947,1
2034,undirected,4043,1
2034,undirected,4747,1
2034,undirected,4954,1
2034,undirected,4988,1
2034,undirected,4989,1
2034,undirected,5173,1
2036,undirected,3333,1
2036,undirected,4026,1
2036,undirected,4706,1
2037,undirected,2187,1
2037,undirected,3379,1
2037,undirected,3474,1
2037,undirected,4790,1
2037,undirected,5502,1
2038,undirected,2313,1
2038,undirected,2328,1
2038,undirected,3198,1
2038,undirected,3375,1
2038,undirected,3533,1
2038,undirected,3861,1
2038,undirected,4140,1
2038,undirected,4236,1
2038,undirected,4510,1
2038,undirected,4878,1
2038,undirected,5107,1
2038,undirected,5155,1
2039,undirected,5537,1
2040,undirected,2747,3
2040,undirected,3124,1
2040,undirected,4254,2
2041,undirected,2505,1
2041,undirected,2817,1
2041,undirected,5020,1
2041,undirected,5094,1
2042,undirected,3860,1
2042,undirected,4938,1
2043,undirected,2534,1
2044,undirected,2617,1
2044,undirected,3209,1
2044,undirected,4925,1
2045,undirected,2230,1
2045,undirected,2574,2
2045,undirected,5116,1
2046,undirected,2169,1
2046,undirected,3822,3
2046,undirected,3850,1
2046,undirected,4858,1
2048,undirected,4958,1
2049,undirected,2689,1
2049,undirected,4385,1
2049,undirected,5050,1
2050,undirected,5486,1
2051,undirected,4077,1
2052,undirected,4480,1
2053,undirected,4705,1
2054,undirected,2394,2
2054,undirected,5431,2
2055,undirected,3216,1
2055,undirected,3853,1
2055,undirected,3903,1
2055,undirected,4270,1
2057,undirected,4421,1
2058,undirected,4380,2
2058,undirected,4502,2
2059,undirected,3935,1
2059,undirected,5248,1
2060,undirected,2346,1
2060,undirected,2944,1
2060,undirected,3111,1
2062,undirected,2582,2
2062,undirected,4988,2
2062,undirected,4989,2
2063,undirected,3496,1
2063,undirected,4121,1
2065,undirected,2066,1
2065,undirected,2775,1
2065,undirected,2915,1
2065,undirected,3726,1
2065,undirected,5152,1
2066,undirected,2775,1
2066,undirected,2915,1
2066,undirected,3726,1
2066,undirected,5152,1
2067,undirected,2125,1
2067,undirected,2842,3
2067,undirected,4659,1
2067,undirected,5084,1
2067,undirected,5398,1
2067,undirected,5431,3
2068,undirected,5431,1
2069,undirected,2696,1
2069,undirected,2739,1
2069,undirected,3188,1
2070,undirected,4424,1
2071,undirected,2406,1
2071,undirected,3009,1
2071,undirected,4162,1
2071,undirected,4565,1
2071,undirected,4642,1
2071,undirected,4747,1
2071,undirected,4794,1
2071,undirected,4979,1
2071,undirected,4984,1
2072,undirected,4303,1
2073,undirected,2206,1
2073,undirected,3446,1
2073,undirected,5028,1
2074,undirected,3740,2
2076,undirected,4562,1
2076,undirected,5394,1
2077,undirected,4438,1
2077,undirected,4861,1
2078,undirected,3046,1
2078,undirected,3056,1
2078,undirected,5078,1
2078,undirected,5133,1
2078,undirected,5291,1
2079,undirected,3594,1
2079,undirected,4383,2
2079,undirected,4814,2
2080,undirected,2392,1
2080,undirected,2457,1
2080,undirected,2610,2
2080,undirected,3088,1
2080,undirected,3146,1
2080,undirected,3975,1
2080,undirected,4081,1
2080,undirected,4564,1
2080,undirected,4569,1
2080,undirected,4751,1
2080,undirected,4834,1
2080,undirected,5291,1
2081,undirected,3648,1
2081,undirected,4802,1
2081,undirected,4830,1
2082,undirected,2154,1
2082,undirected,2776,1
2082,undirected,2915,1
2082,undirected,3079,1
2082,undirected,3718,1
2082,undirected,4368,1
2083,undirected,2207,1
2083,undirected,5254,1
2083,undirected,5431,1
2084,undirected,2469,1
2084,undirected,2494,1
2084,undirected,3664,1
2085,undirected,2915,2
2085,undirected,5420,1
2086,undirected,5431,1
2088,undirected,4593,1
2090,undirected,3446,2
2090,undirected,4357,1
2091,undirected,4601,1
2092,undirected,2189,1
2092,undirected,3514,1
2092,undirected,3662,1
2092,undirected,3885,1
2092,undirected,5148,1
2092,undirected,5271,1
2093,undirected,5429,1
2094,undirected,3304,1
2094,undirected,4315,1
2094,undirected,4421,1
2094,undirected,5429,1
2095,undirected,4118,1
2096,undirected,2437,1
2096,undirected,4508,1
2096,undirected,4974,2
2096,undirected,5431,2
2097,undirected,2103,1
2097,undirected,2327,1
2098,undirected,2223,1
2098,undirected,2264,1
2098,undirected,2477,1
2098,undirected,3451,1
2098,undirected,3453,1
2098,undirected,3585,1
2098,undirected,3715,1
2098,undirected,4820,1
2098,undirected,5321,1
2099,undirected,3320,1
2099,undirected,3828,1
2099,undirected,4914,1
2099,undirected,5256,1
2100,undirected,2529,1
2100,undirected,2589,1
2100,undirected,3052,1
2100,undirected,3208,1
2100,undirected,3498,1
2100,undirected,4501,1
2100,undirected,4699,1
2100,undirected,5092,1
2100,undirected,5326,2
2100,undirected,5420,1
2100,undirected,5525,1
2100,undirected,5540,4
2101,undirected,4938,1
2103,undirected,2327,1
2104,undirected,2562,1
2104,undirected,3158,1
2104,undirected,3537,1
2104,undirected,4082,1
2104,undirected,5217,1
2105,undirected,2876,1
2105,undirected,3068,1
2106,undirected,2147,1
2106,undirected,2185,2
2106,undirected,2186,2
2106,undirected,2197,3
2106,undirected,2372,2
2106,undirected,2511,3
2106,undirected,2554,2
2106,undirected,2736,1
2106,undirected,2739,2
2106,undirected,2756,1
2106,undirected,2787,1
2106,undirected,2789,2
2106,undirected,3071,2
2106,undirected,3207,1
2106,undirected,3731,2
2106,undirected,4071,1
2106,undirected,4385,4
2106,undirected,4413,2
2106,undirected,4521,3
2106,undirected,4525,1
2106,undirected,4639,11
2106,undirected,5353,2
2106,undirected,5437,2
2106,undirected,5554,1
2107,undirected,3334,1
2109,undirected,5143,1
2110,undirected,2317,1
2111,undirected,2130,1
2111,undirected,3067,2
2111,undirected,4575,1
2111,undirected,4931,7
2111,undirected,5232,1
2111,undirected,5431,2
2112,undirected,2198,5
2112,undirected,2211,2
2112,undirected,2364,2
2112,undirected,2527,1
2112,undirected,2577,1
2112,undirected,2607,1
2112,undirected,2692,7
2112,undirected,2740,1
2112,undirected,2803,1
2112,undirected,2961,1
2112,undirected,3017,1
2112,undirected,3170,1
2112,undirected,3202,1
2112,undirected,3234,1
2112,undirected,3235,1
2112,undirected,3249,3
2112,undirected,3282,1
2112,undirected,3315,4
2112,undirected,3494,6
2112,undirected,3625,13
2112,undirected,3688,1
2112,undirected,3828,1
2112,undirected,3989,3
2112,undirected,4111,1
2112,undirected,4204,1
2112,undirected,4220,1
2112,undirected,4332,7
2112,undirected,4386,5
2112,undirected,4555,20
2112,undirected,4630,1
2112,undirected,4795,1
2112,undirected,4868,7
2112,undirected,5014,6
2112,undirected,5138,2
2112,undirected,5541,3
2112,undirected,5545,23
2113,undirected,5055,5
2113,undirected,5154,5
2114,undirected,2845,1
2114,undirected,5082,1
2114,undirected,5093,1
2115,undirected,2116,1
2115,undirected,2771,3
2115,undirected,3726,3
2115,undirected,3845,1
2115,undirected,4150,1
2115,undirected,5213,1
2116,undirected,2771,1
2116,undirected,3726,1
2116,undirected,5213,1
2117,undirected,2261,1
2117,undirected,2682,1
2117,undirected,2802,1
2117,undirected,4304,1
2117,undirected,4339,1
2117,undirected,4535,1
2117,undirected,4874,1
2117,undirected,5288,1
2117,undirected,5358,1
2118,undirected,2980,1
2119,undirected,3430,1
2119,undirected,4346,1
2119,undirected,4776,1
2119,undirected,4931,5
2119,undirected,5118,1
2119,undirected,5431,9
2121,undirected,4751,1
2121,undirected,5178,1
2122,undirected,2396,1
2122,undirected,2511,1
2122,undirected,2908,1
2122,undirected,3633,1
2123,undirected,3178,1
2123,undirected,4145,1
2123,undirected,4799,1
2123,undirected,4857,1
2124,undirected,3418,1
2124,undirected,3733,1
2125,undirected,2137,1
2125,undirected,2842,6
2125,undirected,2955,3
2125,undirected,2971,1
2125,undirected,3211,1
2125,undirected,5398,1
2125,undirected,5431,6
2126,undirected,2761,1
2126,undirected,5431,1
2128,undirected,2842,1
2128,undirected,5431,1
2130,undirected,2966,1
2130,undirected,4145,1
2130,undirected,4931,2
2130,undirected,5366,1
2132,undirected,5362,1
2132,undirected,5431,1
2133,undirected,5431,1
2134,undirected,2502,2
2135,undirected,3328,1
2135,undirected,3451,1
2135,undirected,4611,1
2135,undirected,5547,1
2136,undirected,5362,1
2136,undirected,5431,1
2137,undirected,2842,3
